1	2	3	4	5	6	7	8	anser6	anser4	anser1	anser3	anser8	anser5	anser9	anser7	anser2	
Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Facklamia		New.CleanUp.ReferenceOTU7872	0	1	0	0	1	0	0	0	0	
Bacteria	Firmicutes	Clostridia	Clostridiales				New.CleanUp.ReferenceOTU7874	0	0	0	0	0	0	1	1	0	
Unassigned							New.CleanUp.ReferenceOTU7875	0	0	121	0	0	1	0	0	0	
Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus		New.CleanUp.ReferenceOTU7876	0	7	0	0	0	0	0	0	0	
Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae			New.CleanUp.ReferenceOTU7877	5	0	0	0	0	0	0	0	0	
Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae			New.CleanUp.ReferenceOTU7880	13	0	0	0	0	0	0	0	0	
Bacteria	Firmicutes	Bacilli	Turicibacterales	Turicibacteraceae	Turicibacter		New.CleanUp.ReferenceOTU7882	0	0	0	0	0	0	2	1	0	
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae			New.CleanUp.ReferenceOTU7883	0	0	0	0	0	0	2	0	0	
Bacteria	Firmicutes	Clostridia	Clostridiales				New.CleanUp.ReferenceOTU7885	0	0	0	0	21	0	1	0	0	
Bacteria	Firmicutes	Clostridia	Clostridiales				New.CleanUp.ReferenceOTU7886	0	0	0	0	0	0	0	2	0	
Bacteria	Firmicutes	Erysipelotrichi	Erysipelotrichales	Erysipelotrichaceae			New.CleanUp.ReferenceOTU7889	0	0	0	0	2	0	0	0	0	
Unassigned							New.CleanUp.ReferenceOTU7893	2	0	0	0	0	0	0	0	0	
Bacteria	Firmicutes	Clostridia	Clostridiales	[Mogibacteriaceae]			New.CleanUp.ReferenceOTU7894	0	0	0	0	0	0	2	0	0	
Unassigned							New.CleanUp.ReferenceOTU7896	0	0	0	0	0	0	5	0	0	
Unassigned							New.CleanUp.ReferenceOTU7901	0	0	0	0	1	0	0	1	0	
Bacteria	Firmicutes	Bacilli	Bacillales	[Exiguobacteraceae]	Exiguobacterium		New.CleanUp.ReferenceOTU7902	2	0	0	0	0	0	0	0	0	
Unassigned							New.CleanUp.ReferenceOTU7905	2	0	0	0	0	0	0	0	0	
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Epulopiscium		New.CleanUp.ReferenceOTU7908	0	0	0	0	0	0	0	0	2	
Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Solibacillus		New.CleanUp.ReferenceOTU7909	0	1	0	0	0	1	0	0	0	
Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Planomicrobium		New.CleanUp.ReferenceOTU7910	3	0	0	0	0	0	0	0	0	
Unassigned							New.CleanUp.ReferenceOTU7911	0	0	0	0	0	0	2	0	0	
Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Dermabacteraceae	Brachybacterium		New.CleanUp.ReferenceOTU7913	0	0	0	0	1	0	2	1	0	
Bacteria	Firmicutes	Erysipelotrichi	Erysipelotrichales	Erysipelotrichaceae			New.CleanUp.ReferenceOTU7914	0	0	0	0	0	0	0	2	0	
Unassigned							New.CleanUp.ReferenceOTU7917	0	0	0	0	2	0	0	0	0	
Unassigned							New.CleanUp.ReferenceOTU7921	0	0	2	0	0	0	0	0	0	
Unassigned							New.CleanUp.ReferenceOTU7923	0	0	0	0	1	0	0	7	0	
Unassigned							New.CleanUp.ReferenceOTU7926	0	0	210	2	0	0	0	0	0	
Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Propionibacteriaceae			New.CleanUp.ReferenceOTU7927	0	0	0	0	0	0	2	0	0	
Unassigned							New.CleanUp.ReferenceOTU7929	0	0	0	0	0	0	0	2	0	
Bacteria	Firmicutes	Clostridia	Clostridiales				New.CleanUp.ReferenceOTU7935	0	0	0	2	0	0	0	0	0	
Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae			New.CleanUp.ReferenceOTU7936	9	0	0	0	0	0	0	0	0	
Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Dietziaceae	Dietzia		New.CleanUp.ReferenceOTU7937	0	0	0	0	2	0	0	0	0	
Bacteria	Cyanobacteria	Chloroplast	Streptophyta				New.CleanUp.ReferenceOTU7940	564	3	0	0	0	142	1	0	0	
Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae			New.CleanUp.ReferenceOTU7942	0	0	2	0	0	0	0	0	0	
Bacteria	Firmicutes	Erysipelotrichi	Erysipelotrichales	Erysipelotrichaceae			New.CleanUp.ReferenceOTU7950	0	0	0	0	44	0	2	80	0	
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae			New.CleanUp.ReferenceOTU7951	0	0	0	0	0	0	1	1	0	
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	barnesiae	New.CleanUp.ReferenceOTU7956	0	0	0	0	0	0	0	5	0	
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		New.CleanUp.ReferenceOTU7957	0	0	0	0	0	0	0	3	0	
Bacteria	Tenericutes	Mollicutes	RF39				New.CleanUp.ReferenceOTU7959	0	0	0	0	0	0	3	0	0	
Unassigned							New.CleanUp.ReferenceOTU7960	0	0	0	0	0	0	0	0	12	
Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae			New.CleanUp.ReferenceOTU7965	0	0	0	2	0	0	0	0	0	
Unassigned							New.CleanUp.ReferenceOTU7967	0	0	0	1	0	0	0	0	1	
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	producta	New.CleanUp.ReferenceOTU7969	0	0	0	0	40	0	1	9	0	
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae			New.CleanUp.ReferenceOTU7971	0	0	0	0	2	0	0	0	0	
Bacteria	Firmicutes	Erysipelotrichi	Erysipelotrichales	Erysipelotrichaceae			New.CleanUp.ReferenceOTU7975	0	0	0	0	15	0	3	152	0	
Unassigned							New.CleanUp.ReferenceOTU7977	0	0	0	0	0	0	0	2	0	
Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae			New.CleanUp.ReferenceOTU7978	1	0	0	0	0	0	0	1	0	
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Aurantimonadaceae			New.CleanUp.ReferenceOTU7983	2	0	0	0	0	0	0	0	0	
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	[Paraprevotellaceae]			New.CleanUp.ReferenceOTU7984	0	0	0	0	0	0	4	0	0	
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae			New.CleanUp.ReferenceOTU7985	1	0	0	0	0	1	0	0	0	
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	SMB53		New.CleanUp.ReferenceOTU7992	0	0	0	0	0	0	0	0	6	
Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae			New.CleanUp.ReferenceOTU7994	0	0	1	0	0	0	1	0	0	
Bacteria	TM7	TM7-3					New.CleanUp.ReferenceOTU7996	0	0	0	0	0	0	2	0	0	
Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus		New.CleanUp.ReferenceOTU7997	0	0	0	0	0	0	0	0	7	
Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Salinicoccus		New.CleanUp.ReferenceOTU7999	0	0	0	0	2	0	2	0	0	
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	plebeius	New.CleanUp.ReferenceOTU8002	0	0	0	0	0	0	0	7	0	
Bacteria	Firmicutes	Bacilli	Turicibacterales	Turicibacteraceae	Turicibacter		New.CleanUp.ReferenceOTU8003	0	0	6	0	0	0	0	0	0	
Bacteria	Firmicutes	Clostridia	Clostridiales				New.CleanUp.ReferenceOTU8006	0	0	0	0	0	0	0	0	2	
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae			New.CleanUp.ReferenceOTU8009	0	0	0	0	0	0	0	7	0	
Unassigned							New.CleanUp.ReferenceOTU8013	0	0	0	0	0	0	2	0	0	
Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Geobacillus		New.CleanUp.ReferenceOTU8018	0	0	0	0	0	3	0	0	0	
Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Intrasporangiaceae			New.CleanUp.ReferenceOTU8023	0	0	0	0	0	0	4	0	0	
Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cyclobacteriaceae			New.CleanUp.ReferenceOTU8024	0	0	0	0	0	0	17	0	0	
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae			New.CleanUp.ReferenceOTU8025	0	0	0	0	0	0	3	0	0	
Bacteria	Firmicutes	Bacilli	Bacillales	[Exiguobacteraceae]	Exiguobacterium		New.CleanUp.ReferenceOTU8026	2	0	0	0	0	0	0	0	0	
Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae			New.CleanUp.ReferenceOTU8029	0	0	0	0	0	5	0	0	0	
Bacteria	Firmicutes	Clostridia	Clostridiales				New.CleanUp.ReferenceOTU8031	0	0	4	0	0	0	6	0	0	
Unassigned							New.CleanUp.ReferenceOTU8034	0	0	2	0	0	0	0	0	0	
Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus		New.CleanUp.ReferenceOTU8035	0	0	0	0	0	0	0	3	0	
Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus		New.CleanUp.ReferenceOTU8036	0	0	0	0	0	3	0	0	0	
Bacteria	Firmicutes	Clostridia	Clostridiales				New.CleanUp.ReferenceOTU8040	0	0	0	0	0	0	0	21	0	
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Oscillospira		New.CleanUp.ReferenceOTU8042	0	0	0	0	0	0	7	0	0	
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Coprococcus		New.CleanUp.ReferenceOTU8044	0	0	0	15	0	0	0	0	0	
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		New.CleanUp.ReferenceOTU8046	0	0	0	0	0	0	4	0	0	
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		New.CleanUp.ReferenceOTU8049	0	0	0	0	0	0	0	2	0	
Unassigned							New.CleanUp.ReferenceOTU8055	0	0	0	0	0	0	0	0	2	
Bacteria	Firmicutes	Erysipelotrichi	Erysipelotrichales	Erysipelotrichaceae	[Eubacterium]	cylindroides	New.CleanUp.ReferenceOTU8056	0	0	0	0	0	0	20	0	0	
Bacteria	Firmicutes	Bacilli	Turicibacterales	Turicibacteraceae	Turicibacter		New.CleanUp.ReferenceOTU8057	0	0	0	0	0	0	4	0	0	
Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter		New.CleanUp.ReferenceOTU8060	9	0	0	0	0	0	0	0	0	
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		New.CleanUp.ReferenceOTU8064	0	0	0	0	0	0	0	8	0	
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae			New.CleanUp.ReferenceOTU8065	0	0	0	0	0	0	0	3	0	
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae			New.CleanUp.ReferenceOTU8068	0	0	0	0	3	0	11	0	0	
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas		New.CleanUp.ReferenceOTU8069	1	0	0	0	0	0	2	0	0	
Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Dermabacteraceae	Brachybacterium	conglomeratum	New.CleanUp.ReferenceOTU8071	0	0	0	0	0	0	23	0	0	
Bacteria	Firmicutes	Clostridia	Clostridiales				New.CleanUp.ReferenceOTU8073	0	0	0	0	3	0	1	0	0	
Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Planomicrobium		New.CleanUp.ReferenceOTU8074	97	0	0	0	0	2	0	0	0	
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Parabacteroides		New.CleanUp.ReferenceOTU8080	0	0	0	0	0	0	2	0	0	
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		New.CleanUp.ReferenceOTU8086	0	0	0	0	0	0	2	0	0	
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	[Barnesiellaceae]			New.CleanUp.ReferenceOTU8088	0	0	0	0	0	0	7	0	0	
Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae			New.CleanUp.ReferenceOTU8090	0	0	0	0	1	0	1	0	0	
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae			New.CleanUp.ReferenceOTU8096	0	0	1	0	19	0	0	70	0	
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		New.CleanUp.ReferenceOTU8099	0	0	0	0	0	0	0	3	0	
Bacteria	Firmicutes	Erysipelotrichi	Erysipelotrichales	Erysipelotrichaceae	[Eubacterium]	dolichum	New.CleanUp.ReferenceOTU8100	0	0	0	0	12	0	0	20	0	
Bacteria	Firmicutes	Clostridia	Clostridiales				New.CleanUp.ReferenceOTU8105	0	0	0	0	0	0	14	1	0	
Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae			New.CleanUp.ReferenceOTU8107	0	0	0	0	0	17	0	0	0	
Bacteria	Actinobacteria	Actinobacteria	Actinomycetales				New.CleanUp.ReferenceOTU8112	0	0	0	0	3	0	0	0	0	
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia		New.CleanUp.ReferenceOTU8122	0	0	0	0	0	0	0	9	0	
Bacteria	Firmicutes	Clostridia	Clostridiales				New.CleanUp.ReferenceOTU8123	0	0	0	0	0	0	2	0	0	
Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus		New.CleanUp.ReferenceOTU8125	0	0	0	0	0	0	0	0	33	
Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micrococcaceae	Arthrobacter	psychrolactophilus	New.CleanUp.ReferenceOTU8134	0	0	72	0	0	0	0	0	0	
Unassigned							New.CleanUp.ReferenceOTU8136	0	0	0	0	4	0	0	0	0	
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae			New.CleanUp.ReferenceOTU8137	0	0	0	0	0	0	2	0	0	
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		New.CleanUp.ReferenceOTU8140	0	0	0	0	2	0	0	0	0	
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Dorea		New.CleanUp.ReferenceOTU8141	0	0	0	0	3	0	0	0	0	
Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas		New.CleanUp.ReferenceOTU8144	0	7	0	0	0	0	0	0	0	
Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Dermabacteraceae	Brachybacterium		New.CleanUp.ReferenceOTU8145	0	0	0	0	2	0	0	0	0	
Bacteria	Firmicutes	Bacilli	Turicibacterales	Turicibacteraceae	Turicibacter		New.CleanUp.ReferenceOTU8148	0	0	0	0	0	0	0	0	4	
Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium		New.CleanUp.ReferenceOTU8149	0	0	0	0	0	0	2	0	0	
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae			New.CleanUp.ReferenceOTU8150	0	0	0	0	3	0	0	0	0	
Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Phascolarctobacterium		New.CleanUp.ReferenceOTU8153	0	0	0	0	0	0	2	0	0	
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Parabacteroides		New.CleanUp.ReferenceOTU8160	0	0	0	0	0	0	0	3	0	
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Paracoccus	marcusii	New.CleanUp.ReferenceOTU8164	2	0	0	0	0	0	0	0	0	
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		New.CleanUp.ReferenceOTU8166	0	0	0	0	0	0	7	21	0	
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		New.CleanUp.ReferenceOTU8171	0	0	0	0	0	0	7	0	0	
Bacteria							New.CleanUp.ReferenceOTU8173	0	0	0	0	0	0	2	0	0	
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae			New.CleanUp.ReferenceOTU8184	0	0	0	0	0	0	4	0	0	
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae			New.CleanUp.ReferenceOTU8185	0	0	0	0	0	0	3	0	0	
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae			New.CleanUp.ReferenceOTU8188	0	0	0	0	0	0	2	0	0	
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	[Paraprevotellaceae]			New.CleanUp.ReferenceOTU8190	0	0	0	0	0	0	0	39	0	
Bacteria	Firmicutes	Erysipelotrichi	Erysipelotrichales	Erysipelotrichaceae			New.CleanUp.ReferenceOTU8191	0	0	0	0	0	0	2	0	0	
Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Mycobacteriaceae	Mycobacterium		New.CleanUp.ReferenceOTU8193	4	0	0	0	0	0	0	0	0	
Bacteria	Firmicutes	Bacilli	Bacillales				New.CleanUp.ReferenceOTU8207	0	0	0	0	0	2	0	0	0	
Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus		New.CleanUp.ReferenceOTU8208	0	0	0	0	0	2	0	0	0	
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae			New.CleanUp.ReferenceOTU8209	0	0	2	0	0	0	0	0	0	
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Epulopiscium		New.CleanUp.ReferenceOTU8217	0	0	0	6	0	0	0	0	0	
Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium		New.CleanUp.ReferenceOTU8219	0	1	0	0	0	1	0	0	0	
Unassigned							New.CleanUp.ReferenceOTU8221	0	0	0	0	3	0	0	0	0	
Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae			New.CleanUp.ReferenceOTU8225	0	0	0	0	0	0	0	1	1	
Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Gillisia		New.CleanUp.ReferenceOTU8235	0	0	0	0	0	0	2	0	0	
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae			New.CleanUp.ReferenceOTU8237	1	3	1	1	1	2	0	0	0	
Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Halomonas		New.CleanUp.ReferenceOTU8240	0	0	0	0	0	0	3	0	0	
Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae			New.CleanUp.ReferenceOTU8241	0	0	4	0	0	0	0	0	0	
Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae			New.CleanUp.ReferenceOTU8250	0	1	1	0	0	0	0	0	0	
Bacteria	Firmicutes	Clostridia	Clostridiales	[Mogibacteriaceae]			New.CleanUp.ReferenceOTU8255	0	0	0	0	2	0	0	0	0	
Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	Wolbachia		New.CleanUp.ReferenceOTU8256	0	0	2	0	0	0	0	0	0	
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae			New.CleanUp.ReferenceOTU8259	0	0	0	14	0	0	0	0	0	
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus		New.CleanUp.ReferenceOTU8260	4	20	3	1	7	7	0	1	0	
Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus		New.CleanUp.ReferenceOTU8263	0	8	4	0	0	502	0	0	0	
Unassigned							New.CleanUp.ReferenceOTU8266	0	0	2	0	0	0	0	0	0	
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	SMB53		New.CleanUp.ReferenceOTU8269	0	0	0	0	3	0	0	0	0	
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		New.CleanUp.ReferenceOTU8270	0	0	0	0	0	0	2	0	0	
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae			New.CleanUp.ReferenceOTU8272	0	0	0	0	0	0	0	0	7	
Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	succinicans	New.CleanUp.ReferenceOTU8274	0	0	0	0	3	0	0	0	0	
Unassigned							New.CleanUp.ReferenceOTU8279	0	0	0	2	0	0	0	0	0	
Bacteria	Firmicutes	Clostridia	Clostridiales				New.CleanUp.ReferenceOTU8280	0	0	0	0	0	0	6	0	0	
Bacteria	Firmicutes	Bacilli	Turicibacterales	Turicibacteraceae	Turicibacter		New.CleanUp.ReferenceOTU8284	0	0	0	0	1	0	1	0	0	
Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	Akkermansia	muciniphila	New.CleanUp.ReferenceOTU8285	3	8	4	0	4	0	0	0	0	
Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micrococcaceae	Arthrobacter		New.CleanUp.ReferenceOTU8287	0	0	0	0	2	0	0	0	0	
Bacteria	Firmicutes	Clostridia	Clostridiales				New.CleanUp.ReferenceOTU8290	0	0	0	0	2	0	0	0	0	
Bacteria	Tenericutes	Mollicutes	Anaeroplasmatales	Anaeroplasmataceae	gut	metagenome	New.CleanUp.ReferenceOTU8298	0	0	0	0	2	0	0	0	0	
Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micrococcaceae	Arthrobacter		New.CleanUp.ReferenceOTU8303	4	0	0	4	0	0	20	0	0	
Unassigned							New.CleanUp.ReferenceOTU8304	0	0	3	0	0	0	0	0	0	
Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Intrasporangiaceae			New.CleanUp.ReferenceOTU8305	0	0	0	0	1	0	0	1	0	
Bacteria	Firmicutes	Erysipelotrichi	Erysipelotrichales	Erysipelotrichaceae	[Eubacterium]	dolichum	New.CleanUp.ReferenceOTU8306	0	0	0	0	0	0	0	2	1	
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Coprococcus		New.CleanUp.ReferenceOTU8309	0	0	0	5	0	0	0	0	0	
Bacteria	Firmicutes	Clostridia	Clostridiales				New.CleanUp.ReferenceOTU8312	0	0	0	26	0	0	0	0	0	
Unassigned							New.CleanUp.ReferenceOTU8314	4	0	0	0	0	0	0	0	0	
Unassigned							New.CleanUp.ReferenceOTU8320	0	0	3	0	0	0	0	0	0	
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium		New.CleanUp.ReferenceOTU8321	0	0	0	0	0	0	0	0	2	
Bacteria	Proteobacteria	Gammaproteobacteria					New.CleanUp.ReferenceOTU8323	2	0	0	0	0	0	0	0	0	
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae			New.CleanUp.ReferenceOTU8326	22	3	1	0	0	1	0	0	0	
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		New.CleanUp.ReferenceOTU8330	0	0	0	0	0	0	2	0	0	
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	plebeius	New.CleanUp.ReferenceOTU8331	0	0	0	0	0	0	0	10	0	
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae			New.CleanUp.ReferenceOTU8332	0	1	0	0	0	1	0	0	0	
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae			New.CleanUp.ReferenceOTU8333	0	0	0	4	0	0	0	0	0	
Unassigned							New.CleanUp.ReferenceOTU8334	0	0	0	0	3	0	0	0	0	
Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas		New.CleanUp.ReferenceOTU8336	0	0	0	0	0	0	6	0	0	
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae			New.CleanUp.ReferenceOTU8337	0	0	0	0	0	0	0	0	3	
Bacteria	Firmicutes	Bacilli	Turicibacterales	Turicibacteraceae	Turicibacter		New.CleanUp.ReferenceOTU8342	0	0	0	1	0	0	1	0	0	
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae			New.CleanUp.ReferenceOTU8344	0	0	13	9	7	0	14	2	0	
Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Megamonas		New.CleanUp.ReferenceOTU8346	0	0	0	3	0	0	1	0	0	
Unassigned							New.CleanUp.ReferenceOTU8347	0	0	0	0	2	0	1	0	0	
Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus		New.CleanUp.ReferenceOTU8351	7	1	0	0	0	20	0	0	0	
Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus		New.CleanUp.ReferenceOTU8364	2	0	0	3	0	0	0	0	0	
Bacteria	Firmicutes	Clostridia	Clostridiales				New.CleanUp.ReferenceOTU8365	0	0	0	0	1	0	0	2	0	
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Epulopiscium		New.CleanUp.ReferenceOTU8366	0	0	0	3	0	0	0	0	0	
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	SMB53		New.CleanUp.ReferenceOTU8367	0	0	0	0	0	0	0	0	3	
Unassigned							New.CleanUp.ReferenceOTU8369	0	0	0	0	0	0	0	0	2	
Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus		New.CleanUp.ReferenceOTU8370	0	0	0	0	0	0	0	0	4	
Unassigned							New.CleanUp.ReferenceOTU8372	0	0	4	0	0	0	0	0	0	
Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus		New.CleanUp.ReferenceOTU8373	0	0	0	0	2	0	0	0	0	
Unassigned							New.CleanUp.ReferenceOTU8375	0	0	0	2	0	0	0	0	0	
Bacteria	Firmicutes	Clostridia	Clostridiales				New.CleanUp.ReferenceOTU8376	0	0	0	0	6	0	6	34	1	
Bacteria	Firmicutes	Erysipelotrichi	Erysipelotrichales	Erysipelotrichaceae			New.CleanUp.ReferenceOTU8377	0	0	0	0	4	0	1	1	0	
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae			New.CleanUp.ReferenceOTU8384	0	0	0	0	4	0	0	0	0	
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Devosia		New.CleanUp.ReferenceOTU8391	5	0	0	0	0	0	1	0	0	
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		New.CleanUp.ReferenceOTU8395	0	0	0	0	0	0	5	0	0	
Bacteria	Firmicutes	Bacilli	Turicibacterales	Turicibacteraceae	Turicibacter		New.CleanUp.ReferenceOTU8396	0	0	0	0	1	0	0	3	0	
